CustomerID,Tenure,ContractType,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,SeniorCitizen,Partner,PaperlessBilling,Churn
CUST11141,24,Month-to-Month,Fiber Optic,Electronic Check,59.8,1326.88,1,0,No,No,Yes
CUST11142,67,One Year,DSL,Credit Card,45.97,2862.42,1,1,Yes,Yes,No
CUST11143,60,Two Year,Fiber Optic,Electronic Check,82.68,4712.28,0,0,No,No,No
CUST11144,23,Month-to-Month,Fiber Optic,Bank Transfer,24.87,524.11,1,0,No,Yes,No
CUST11145,34,Two Year,DSL,Bank Transfer,25.51,864.08,3,0,Yes,No,Yes
CUST11146,38,Month-to-Month,DSL,Mailed Check,56.65,2033.64,1,0,Yes,No,No
CUST11147,55,Two Year,Fiber Optic,Credit Card,60.61,3117.63,3,0,Yes,Yes,No
CUST11148,49,One Year,Fiber Optic,Credit Card,28.63,1266.68,0,0,Yes,No,No
CUST11149,61,Month-to-Month,Fiber Optic,Mailed Check,49.83,2991.99,2,0,No,Yes,Yes
CUST11150,26,One Year,DSL,Electronic Check,54.97,1375.74,2,0,Yes,Yes,No
CUST11151,36,Month-to-Month,Fiber Optic,Electronic Check,55.17,1870.21,1,0,No,No,No
CUST11152,31,One Year,Fiber Optic,Electronic Check,68.8,1971.89,2,0,No,No,Yes
CUST11153,65,One Year,Fiber Optic,Credit Card,48.46,3069.62,3,0,No,No,No
CUST11154,21,One Year,Fiber Optic,Bank Transfer,101.95,2129.28,0,0,Yes,No,No
CUST11155,42,Two Year,DSL,Bank Transfer,77.21,3042.03,1,0,No,Yes,No
CUST11156,8,Month-to-Month,No,Electronic Check,44.82,327.54,2,0,Yes,Yes,Yes
CUST11157,61,Month-to-Month,DSL,Credit Card,67.36,3742.93,3,0,No,Yes,Yes
CUST11158,27,Month-to-Month,Fiber Optic,Bank Transfer,68.1,1656.0,3,0,Yes,Yes,Yes
CUST11159,24,Month-to-Month,DSL,Credit Card,95.37,2230.27,0,0,No,No,No
CUST11160,41,Month-to-Month,Fiber Optic,Mailed Check,49.99,2045.78,1,0,No,Yes,No
CUST11161,35,Month-to-Month,DSL,Bank Transfer,84.18,2944.18,1,0,Yes,Yes,Yes
CUST11162,61,Month-to-Month,No,Bank Transfer,66.05,3942.1,0,1,No,Yes,No
CUST11163,38,Month-to-Month,Fiber Optic,Mailed Check,102.29,3561.36,2,1,Yes,Yes,Yes
CUST11164,37,Two Year,Fiber Optic,Bank Transfer,97.27,3590.97,3,0,Yes,No,Yes
CUST11165,7,Month-to-Month,DSL,Mailed Check,69.92,456.54,1,1,No,Yes,Yes
CUST11166,1,Two Year,DSL,Credit Card,58.44,54.55,2,0,No,No,Yes
CUST11167,28,Month-to-Month,Fiber Optic,Bank Transfer,77.67,2106.76,3,1,Yes,No,Yes
CUST11168,71,Month-to-Month,Fiber Optic,Bank Transfer,60.49,3886.38,1,0,Yes,Yes,Yes
CUST11169,66,Month-to-Month,Fiber Optic,Bank Transfer,107.01,6939.61,1,0,Yes,No,Yes
CUST11170,45,Month-to-Month,No,Mailed Check,66.96,3012.39,2,1,No,No,Yes
CUST11171,45,Month-to-Month,Fiber Optic,Credit Card,54.86,2413.17,1,0,No,Yes,Yes
CUST11172,28,Month-to-Month,No,Electronic Check,53.51,1465.57,2,0,Yes,No,Yes
CUST11173,12,Month-to-Month,DSL,Bank Transfer,34.67,390.67,3,0,Yes,Yes,Yes
CUST11174,0,Month-to-Month,Fiber Optic,Electronic Check,78.91,0.0,3,0,No,Yes,Yes
CUST11175,24,One Year,Fiber Optic,Mailed Check,44.5,1045.86,2,1,No,No,No
CUST11176,22,Month-to-Month,Fiber Optic,Bank Transfer,92.45,1951.97,0,0,No,No,Yes
CUST11177,13,Two Year,No,Mailed Check,32.68,420.99,1,1,Yes,No,No
CUST11178,18,Month-to-Month,Fiber Optic,Credit Card,68.18,1118.75,3,1,Yes,No,Yes
CUST11179,1,Two Year,No,Bank Transfer,93.76,87.24,0,0,No,No,No
CUST11180,43,One Year,Fiber Optic,Mailed Check,18.0,724.51,2,0,Yes,Yes,No
CUST11181,66,Two Year,DSL,Mailed Check,115.46,7379.01,1,0,Yes,Yes,No
CUST11182,49,Two Year,Fiber Optic,Bank Transfer,54.37,2607.58,0,0,Yes,Yes,No
CUST11183,32,Month-to-Month,Fiber Optic,Credit Card,68.53,2184.41,2,0,No,Yes,Yes
CUST11184,30,Month-to-Month,No,Mailed Check,79.29,2211.1,2,0,No,No,Yes
CUST11185,22,Month-to-Month,No,Bank Transfer,83.15,1736.67,1,0,No,Yes,No
CUST11186,10,Two Year,DSL,Bank Transfer,71.85,648.73,1,0,Yes,Yes,No
CUST11187,43,One Year,DSL,Electronic Check,89.93,3578.12,1,0,Yes,Yes,No
CUST11188,40,Month-to-Month,DSL,Credit Card,77.98,2923.94,3,0,Yes,Yes,No
CUST11189,0,Two Year,Fiber Optic,Bank Transfer,109.02,0.0,2,0,Yes,Yes,Yes
CUST11190,29,Month-to-Month,DSL,Electronic Check,78.06,2143.95,3,0,Yes,Yes,Yes
CUST11191,20,One Year,Fiber Optic,Bank Transfer,114.12,2137.35,2,0,Yes,Yes,Yes
CUST11192,12,One Year,Fiber Optic,Bank Transfer,87.53,1010.87,2,0,No,Yes,Yes
CUST11193,50,Month-to-Month,No,Credit Card,19.86,975.98,2,0,Yes,Yes,No
CUST11194,37,One Year,DSL,Electronic Check,120.0,4103.31,1,0,No,No,Yes
CUST11195,45,Two Year,Fiber Optic,Mailed Check,50.64,2129.05,2,0,Yes,Yes,No
CUST11196,51,Month-to-Month,DSL,Electronic Check,102.39,5067.8,0,0,No,Yes,Yes
CUST11197,70,Month-to-Month,No,Bank Transfer,65.67,4494.82,3,1,Yes,Yes,Yes
CUST11198,57,Month-to-Month,DSL,Bank Transfer,91.53,5126.12,0,1,No,No,Yes
CUST11199,44,One Year,DSL,Mailed Check,47.79,1936.5,0,0,No,Yes,No
CUST11200,63,Month-to-Month,DSL,Credit Card,80.64,4846.25,1,1,Yes,Yes,No
CUST11201,34,Two Year,No,Bank Transfer,58.67,1974.83,1,0,Yes,No,No
CUST11202,70,Two Year,DSL,Mailed Check,104.48,6868.9,0,0,No,No,No
CUST11203,54,Month-to-Month,Fiber Optic,Electronic Check,75.97,3868.5,1,0,Yes,Yes,Yes
CUST11204,46,Month-to-Month,Fiber Optic,Mailed Check,88.4,4060.23,0,0,Yes,Yes,No
CUST11205,65,One Year,Fiber Optic,Credit Card,18.0,1066.23,0,1,Yes,Yes,No
CUST11206,37,One Year,DSL,Mailed Check,62.86,2257.35,3,1,No,Yes,No
CUST11207,51,Month-to-Month,DSL,Credit Card,75.26,3780.76,3,1,Yes,Yes,No
CUST11208,20,Month-to-Month,Fiber Optic,Bank Transfer,70.59,1291.91,4,0,Yes,No,Yes
CUST11209,69,Month-to-Month,DSL,Bank Transfer,89.03,5967.66,1,0,No,Yes,Yes
CUST11210,44,Two Year,Fiber Optic,Mailed Check,55.85,2327.09,0,0,Yes,Yes,No
CUST11211,56,Month-to-Month,Fiber Optic,Bank Transfer,66.22,3653.77,1,0,No,Yes,No
CUST11212,33,Two Year,Fiber Optic,Electronic Check,94.53,3090.62,1,0,Yes,Yes,Yes
CUST11213,62,Month-to-Month,DSL,Electronic Check,18.0,1101.77,1,1,No,Yes,No
CUST11214,5,Two Year,Fiber Optic,Mailed Check,79.73,361.35,2,0,Yes,Yes,No
CUST11215,8,Month-to-Month,DSL,Bank Transfer,56.65,442.18,2,0,Yes,Yes,No
CUST11216,36,Month-to-Month,Fiber Optic,Bank Transfer,42.19,1506.92,2,1,Yes,Yes,Yes
CUST11217,52,Two Year,DSL,Mailed Check,73.41,3672.78,2,0,Yes,Yes,No
CUST11218,58,Two Year,No,Mailed Check,95.69,5328.51,2,0,No,No,No
CUST11219,31,Month-to-Month,Fiber Optic,Bank Transfer,90.98,2551.04,1,0,Yes,Yes,Yes
CUST11220,46,Month-to-Month,DSL,Bank Transfer,61.62,2793.71,0,0,No,Yes,No
CUST11221,39,Month-to-Month,DSL,Electronic Check,86.89,3065.56,5,0,No,No,Yes
CUST11222,69,Month-to-Month,DSL,Mailed Check,86.7,5571.62,1,0,No,No,No
CUST11223,47,Month-to-Month,DSL,Bank Transfer,62.82,2930.65,2,0,Yes,Yes,No
CUST11224,30,Two Year,DSL,Credit Card,47.67,1422.91,1,0,Yes,Yes,No
CUST11225,69,Month-to-Month,No,Mailed Check,49.12,3386.53,3,0,No,Yes,No
CUST11226,7,One Year,Fiber Optic,Credit Card,85.95,570.15,2,0,Yes,Yes,No
CUST11227,70,Month-to-Month,DSL,Bank Transfer,63.95,4108.28,1,0,No,No,No
CUST11228,11,Month-to-Month,Fiber Optic,Mailed Check,38.85,405.47,0,0,No,Yes,Yes
CUST11229,20,One Year,DSL,Bank Transfer,22.88,416.52,2,0,No,Yes,Yes
CUST11230,59,Month-to-Month,No,Credit Card,85.8,4997.68,0,0,Yes,Yes,No
CUST11231,52,One Year,DSL,Electronic Check,51.33,2551.86,2,0,No,Yes,No
CUST11232,69,Month-to-Month,Fiber Optic,Electronic Check,73.26,4753.92,2,0,Yes,Yes,Yes
CUST11233,53,Two Year,Fiber Optic,Mailed Check,95.99,4619.18,1,1,No,Yes,No
CUST11234,45,One Year,DSL,Electronic Check,32.28,1366.21,1,0,Yes,Yes,No
CUST11235,24,Two Year,DSL,Credit Card,63.87,1512.37,0,0,Yes,No,No
CUST11236,0,Month-to-Month,Fiber Optic,Credit Card,60.73,0.0,0,0,No,No,Yes
CUST11237,8,Month-to-Month,No,Bank Transfer,74.49,541.24,0,0,Yes,No,Yes
CUST11238,21,Month-to-Month,Fiber Optic,Credit Card,95.98,1846.25,4,0,Yes,No,Yes
CUST11239,2,Month-to-Month,Fiber Optic,Electronic Check,31.76,59.66,0,0,No,No,No
CUST11240,36,Month-to-Month,Fiber Optic,Bank Transfer,79.24,2596.29,1,1,No,No,Yes
CUST11241,55,Month-to-Month,No,Mailed Check,90.79,4960.51,2,0,No,Yes,Yes
CUST11242,69,Month-to-Month,Fiber Optic,Mailed Check,60.34,4018.69,2,0,Yes,Yes,No
CUST11243,35,Month-to-Month,Fiber Optic,Mailed Check,61.56,1959.57,0,0,Yes,Yes,Yes
CUST11244,63,Month-to-Month,Fiber Optic,Bank Transfer,75.46,4653.22,2,1,Yes,No,No
CUST11245,70,Month-to-Month,DSL,Bank Transfer,73.62,4827.91,1,1,Yes,No,Yes
CUST11246,61,Month-to-Month,No,Electronic Check,79.56,4486.68,1,0,No,Yes,No
CUST11247,33,One Year,DSL,Bank Transfer,79.03,2495.84,0,0,Yes,No,No
CUST11248,23,Month-to-Month,DSL,Credit Card,40.45,838.56,2,1,Yes,No,No
CUST11249,70,Month-to-Month,No,Electronic Check,89.76,5947.3,0,1,No,No,Yes
CUST11250,17,Month-to-Month,DSL,Credit Card,94.17,1575.88,0,0,No,Yes,No
CUST11251,29,One Year,DSL,Bank Transfer,69.65,2005.32,2,1,Yes,Yes,No
CUST11252,5,Month-to-Month,DSL,Mailed Check,27.65,129.16,1,0,Yes,Yes,Yes
CUST11253,57,One Year,Fiber Optic,Bank Transfer,62.13,3414.78,1,0,Yes,Yes,No
CUST11254,46,Two Year,No,Bank Transfer,69.86,2965.1,3,0,Yes,No,No
CUST11255,6,Month-to-Month,DSL,Credit Card,36.38,208.68,3,0,Yes,Yes,No
CUST11256,15,Two Year,DSL,Electronic Check,56.0,777.34,1,0,Yes,Yes,No
CUST11257,39,One Year,Fiber Optic,Electronic Check,29.77,1111.26,0,0,No,Yes,No
CUST11258,38,Month-to-Month,No,Bank Transfer,80.18,2794.48,0,0,No,Yes,No
CUST11259,57,Month-to-Month,DSL,Mailed Check,69.15,3918.39,1,0,No,Yes,Yes
CUST11260,19,One Year,No,Electronic Check,23.86,448.21,1,0,No,No,No
CUST11261,66,Two Year,No,Mailed Check,73.79,4547.21,0,0,Yes,Yes,No
CUST11262,32,Month-to-Month,DSL,Bank Transfer,63.59,1989.43,1,0,No,No,No
CUST11263,59,Month-to-Month,No,Electronic Check,77.91,4180.92,2,0,No,Yes,No
CUST11264,17,One Year,Fiber Optic,Credit Card,55.21,914.2,2,0,Yes,Yes,No
CUST11265,2,Month-to-Month,Fiber Optic,Mailed Check,44.96,83.47,0,0,Yes,No,Yes
CUST11266,3,One Year,Fiber Optic,Electronic Check,45.73,125.33,1,0,Yes,No,No
CUST11267,26,Month-to-Month,No,Electronic Check,51.55,1297.17,2,0,No,No,Yes
CUST11268,68,One Year,Fiber Optic,Credit Card,65.47,4215.92,1,1,No,No,No
CUST11269,3,Two Year,Fiber Optic,Electronic Check,68.7,196.42,0,0,No,Yes,No
CUST11270,26,One Year,No,Mailed Check,60.23,1490.9,1,0,No,No,No
CUST11271,7,One Year,Fiber Optic,Bank Transfer,54.42,345.11,0,0,Yes,Yes,No
CUST11272,67,One Year,No,Bank Transfer,56.21,3408.81,0,0,Yes,No,No
CUST11273,48,Two Year,No,Mailed Check,120.0,5530.27,0,1,No,No,No
CUST11274,54,Two Year,DSL,Electronic Check,45.73,2376.54,1,0,No,No,No
CUST11275,51,Month-to-Month,DSL,Bank Transfer,51.05,2355.48,1,0,No,No,Yes
CUST11276,47,One Year,Fiber Optic,Mailed Check,120.0,5289.44,1,0,Yes,No,No
CUST11277,55,Month-to-Month,No,Electronic Check,75.53,3993.32,3,0,Yes,Yes,Yes
CUST11278,0,Two Year,DSL,Electronic Check,30.5,0.0,2,0,No,Yes,No
CUST11279,62,One Year,Fiber Optic,Bank Transfer,86.07,5244.7,1,0,Yes,No,No
CUST11280,53,Month-to-Month,DSL,Electronic Check,42.25,2109.54,1,0,Yes,No,No
CUST11281,53,Month-to-Month,Fiber Optic,Mailed Check,87.73,4439.64,2,0,No,Yes,Yes
CUST11282,28,Month-to-Month,Fiber Optic,Electronic Check,59.73,1601.96,3,0,No,No,Yes
CUST11283,57,One Year,DSL,Credit Card,54.01,2866.78,2,0,Yes,Yes,No
CUST11284,27,Month-to-Month,No,Bank Transfer,105.23,2572.38,3,1,No,No,Yes
CUST11285,3,Month-to-Month,DSL,Credit Card,79.16,213.83,3,0,No,No,Yes
CUST11286,65,Two Year,No,Electronic Check,89.32,5710.66,1,0,Yes,Yes,No
CUST11287,16,One Year,DSL,Mailed Check,75.87,1116.83,2,0,Yes,Yes,No
CUST11288,7,Month-to-Month,No,Mailed Check,53.89,363.28,2,0,Yes,No,Yes
CUST11289,44,Month-to-Month,Fiber Optic,Bank Transfer,80.28,3382.92,3,1,No,Yes,Yes
CUST11290,16,Two Year,DSL,Credit Card,95.23,1432.2,0,0,Yes,No,Yes
CUST11291,61,One Year,DSL,Electronic Check,68.37,4101.13,1,0,No,Yes,Yes
CUST11292,31,One Year,DSL,Credit Card,110.04,3308.36,0,0,Yes,Yes,No
CUST11293,0,Month-to-Month,Fiber Optic,Bank Transfer,86.26,0.0,0,0,No,Yes,Yes
CUST11294,68,Month-to-Month,No,Credit Card,70.3,4673.65,2,0,No,No,Yes
CUST11295,37,Month-to-Month,Fiber Optic,Electronic Check,71.29,2507.69,3,1,Yes,Yes,Yes
CUST11296,18,One Year,Fiber Optic,Credit Card,68.43,1151.31,1,0,Yes,No,Yes
CUST11297,48,Month-to-Month,Fiber Optic,Mailed Check,33.72,1574.35,1,0,No,No,No
CUST11298,38,Month-to-Month,Fiber Optic,Mailed Check,62.75,2309.64,1,1,No,No,No
CUST11299,2,One Year,Fiber Optic,Electronic Check,70.53,131.34,1,0,No,Yes,No
CUST11300,54,Two Year,Fiber Optic,Credit Card,54.6,2943.4,2,0,Yes,Yes,No
CUST11301,28,One Year,Fiber Optic,Credit Card,73.44,1984.08,2,0,No,No,No
CUST11302,50,Month-to-Month,No,Electronic Check,65.53,3147.33,1,0,Yes,Yes,Yes
CUST11303,64,Month-to-Month,Fiber Optic,Mailed Check,84.34,4895.7,0,0,No,No,Yes
CUST11304,43,Month-to-Month,DSL,Bank Transfer,81.58,3255.13,2,0,No,No,Yes
CUST11305,48,Month-to-Month,DSL,Bank Transfer,69.18,3137.0,2,0,Yes,No,No
CUST11306,18,Month-to-Month,Fiber Optic,Electronic Check,30.82,534.27,2,0,Yes,No,Yes
CUST11307,17,Month-to-Month,DSL,Mailed Check,109.77,1775.17,4,0,No,No,Yes
CUST11308,29,One Year,No,Mailed Check,61.45,1739.82,1,1,No,No,No
CUST11309,61,Two Year,Fiber Optic,Mailed Check,62.98,3558.47,0,0,Yes,No,No
CUST11310,37,Two Year,Fiber Optic,Credit Card,56.44,2026.08,3,0,No,Yes,No
CUST11311,25,Month-to-Month,Fiber Optic,Electronic Check,52.79,1295.55,5,0,Yes,Yes,Yes
CUST11312,56,Month-to-Month,DSL,Bank Transfer,103.6,5665.29,1,0,No,Yes,No
CUST11313,61,Month-to-Month,No,Credit Card,99.65,5939.36,0,0,No,No,Yes
CUST11314,64,Month-to-Month,DSL,Credit Card,76.11,4816.73,1,0,Yes,No,No
CUST11315,21,Month-to-Month,Fiber Optic,Credit Card,62.31,1188.67,1,0,Yes,No,No
CUST11316,51,Month-to-Month,No,Electronic Check,80.48,3980.19,5,1,No,Yes,Yes
CUST11317,42,One Year,Fiber Optic,Electronic Check,66.84,2798.49,0,0,No,No,No
CUST11318,32,Month-to-Month,No,Credit Card,60.24,1845.49,1,1,No,Yes,Yes
CUST11319,28,Two Year,Fiber Optic,Bank Transfer,73.45,1895.63,0,0,Yes,No,No
CUST11320,8,Month-to-Month,No,Bank Transfer,53.97,431.71,1,0,Yes,Yes,Yes
CUST11321,19,Month-to-Month,Fiber Optic,Mailed Check,71.31,1243.07,1,0,Yes,No,Yes
CUST11322,39,Month-to-Month,Fiber Optic,Bank Transfer,70.11,2552.61,1,0,No,No,No
CUST11323,63,Month-to-Month,DSL,Electronic Check,80.07,4626.76,1,0,No,Yes,No
CUST11324,62,Month-to-Month,DSL,Mailed Check,49.52,2905.83,2,0,Yes,Yes,No
CUST11325,13,Two Year,Fiber Optic,Bank Transfer,82.75,1013.24,0,0,Yes,Yes,Yes
CUST11326,48,Month-to-Month,DSL,Electronic Check,42.34,1928.92,0,1,Yes,Yes,Yes
CUST11327,6,Month-to-Month,Fiber Optic,Electronic Check,50.69,301.95,5,1,No,Yes,Yes
CUST11328,48,One Year,No,Electronic Check,51.78,2355.78,0,0,No,Yes,No
CUST11329,24,Month-to-Month,No,Electronic Check,38.2,872.3,1,1,No,Yes,Yes
CUST11330,32,One Year,DSL,Credit Card,90.39,2859.7,1,0,Yes,Yes,No
CUST11331,51,Month-to-Month,No,Bank Transfer,40.77,2041.38,1,0,Yes,No,Yes
CUST11332,30,Two Year,DSL,Credit Card,47.53,1317.49,1,0,Yes,Yes,Yes
CUST11333,58,Month-to-Month,Fiber Optic,Mailed Check,96.39,5038.78,2,0,Yes,Yes,Yes
CUST11334,38,Month-to-Month,No,Bank Transfer,50.74,1856.68,0,0,Yes,No,No
CUST11335,71,One Year,DSL,Credit Card,60.3,4214.88,0,0,Yes,Yes,Yes
CUST11336,45,Two Year,DSL,Mailed Check,39.7,1706.62,0,1,Yes,No,No
CUST11337,21,Month-to-Month,DSL,Bank Transfer,85.82,1660.06,0,0,No,No,Yes
CUST11338,55,One Year,Fiber Optic,Bank Transfer,86.17,4616.77,0,0,Yes,No,No
CUST11339,29,Month-to-Month,No,Credit Card,83.47,2340.64,5,0,Yes,Yes,Yes
CUST11340,38,Month-to-Month,DSL,Credit Card,78.44,2851.07,4,0,Yes,Yes,Yes
CUST11341,9,Month-to-Month,DSL,Bank Transfer,66.84,593.34,0,0,No,No,Yes
CUST11342,8,One Year,Fiber Optic,Bank Transfer,51.89,406.16,0,0,Yes,No,No
CUST11343,41,Month-to-Month,DSL,Credit Card,44.63,1769.07,1,0,No,Yes,No
CUST11344,13,One Year,Fiber Optic,Bank Transfer,97.25,1221.87,0,0,Yes,No,Yes
CUST11345,71,Month-to-Month,No,Mailed Check,84.12,5770.77,0,0,Yes,No,No
CUST11346,61,Two Year,Fiber Optic,Bank Transfer,47.67,2769.79,2,0,No,No,No
CUST11347,50,Two Year,No,Bank Transfer,66.0,3123.09,1,0,No,Yes,No
CUST11348,52,Month-to-Month,Fiber Optic,Electronic Check,57.5,2903.17,1,0,No,Yes,No
CUST11349,42,Month-to-Month,No,Bank Transfer,36.79,1484.99,1,1,Yes,Yes,No
CUST11350,4,Month-to-Month,DSL,Bank Transfer,69.44,263.59,1,0,Yes,Yes,No
CUST11351,28,Two Year,DSL,Credit Card,54.61,1395.54,3,0,No,No,No
CUST11352,35,Month-to-Month,Fiber Optic,Bank Transfer,41.19,1398.68,3,0,Yes,Yes,No
CUST11353,65,Month-to-Month,DSL,Electronic Check,28.02,1756.83,1,0,Yes,Yes,No
CUST11354,15,Month-to-Month,No,Credit Card,25.9,362.95,0,0,Yes,Yes,Yes
CUST11355,35,One Year,Fiber Optic,Bank Transfer,55.71,1824.34,2,0,No,No,No
CUST11356,24,Month-to-Month,No,Mailed Check,62.87,1395.22,5,1,No,No,No
CUST11357,9,Month-to-Month,DSL,Credit Card,43.12,386.6,0,0,Yes,No,No
CUST11358,7,Two Year,Fiber Optic,Mailed Check,81.27,560.94,0,0,No,No,Yes
CUST11359,26,Month-to-Month,Fiber Optic,Mailed Check,63.36,1575.05,1,0,No,No,No
CUST11360,5,Two Year,DSL,Credit Card,79.42,373.34,2,0,No,Yes,No
CUST11361,4,Month-to-Month,Fiber Optic,Credit Card,60.43,235.36,1,0,Yes,Yes,Yes
CUST11362,25,Month-to-Month,Fiber Optic,Bank Transfer,45.32,1079.49,2,0,Yes,No,Yes
CUST11363,14,Two Year,No,Mailed Check,67.85,947.61,1,0,No,No,No
CUST11364,39,One Year,Fiber Optic,Credit Card,33.43,1180.58,1,0,No,Yes,No
CUST11365,1,One Year,DSL,Electronic Check,78.49,70.91,0,0,No,No,Yes
CUST11366,21,Month-to-Month,Fiber Optic,Bank Transfer,41.57,835.31,1,0,No,Yes,No
CUST11367,32,Month-to-Month,Fiber Optic,Bank Transfer,87.96,2590.47,1,0,No,No,No
CUST11368,69,Month-to-Month,DSL,Credit Card,56.54,3746.89,1,0,No,Yes,Yes
CUST11369,45,Month-to-Month,Fiber Optic,Mailed Check,91.56,4030.14,2,1,No,Yes,Yes
CUST11370,63,Month-to-Month,DSL,Credit Card,36.93,2126.06,1,0,Yes,No,No
CUST11371,24,Month-to-Month,DSL,Electronic Check,48.06,1088.92,3,0,Yes,No,No
CUST11372,32,Month-to-Month,Fiber Optic,Credit Card,74.52,2310.4,2,0,Yes,No,Yes
CUST11373,30,Month-to-Month,DSL,Electronic Check,94.26,2780.82,0,1,Yes,No,Yes
CUST11374,63,Month-to-Month,Fiber Optic,Bank Transfer,106.67,6381.74,3,0,No,Yes,Yes
CUST11375,69,Month-to-Month,DSL,Electronic Check,66.03,4194.39,3,0,Yes,Yes,Yes
CUST11376,69,Two Year,Fiber Optic,Credit Card,110.94,7337.8,1,0,Yes,Yes,Yes
CUST11377,54,One Year,DSL,Credit Card,57.76,2948.9,0,1,No,Yes,No
CUST11378,36,Month-to-Month,No,Electronic Check,92.47,3253.0,1,0,Yes,Yes,Yes
CUST11379,38,One Year,DSL,Credit Card,41.45,1505.1,2,0,Yes,Yes,No
CUST11380,70,Two Year,Fiber Optic,Mailed Check,75.51,4904.82,2,0,Yes,Yes,No
CUST11381,20,Month-to-Month,DSL,Bank Transfer,18.0,351.16,1,0,Yes,Yes,No
CUST11382,24,Month-to-Month,DSL,Electronic Check,36.96,844.26,2,0,Yes,Yes,Yes
CUST11383,64,Month-to-Month,Fiber Optic,Electronic Check,76.67,4503.31,1,0,No,Yes,No
CUST11384,27,Month-to-Month,No,Electronic Check,32.19,831.16,1,0,Yes,No,No
CUST11385,16,One Year,No,Bank Transfer,75.67,1204.46,3,0,Yes,No,No
CUST11386,40,Two Year,DSL,Bank Transfer,87.66,3403.14,2,0,Yes,No,Yes
CUST11387,23,Month-to-Month,DSL,Credit Card,52.47,1122.19,1,0,No,Yes,Yes
CUST11388,64,One Year,Fiber Optic,Electronic Check,40.78,2534.46,0,0,No,No,No
CUST11389,65,Month-to-Month,Fiber Optic,Bank Transfer,53.15,3206.91,1,0,Yes,Yes,No
CUST11390,22,One Year,DSL,Electronic Check,40.85,857.6,1,0,Yes,Yes,No
CUST11391,38,One Year,Fiber Optic,Mailed Check,62.47,2261.48,1,0,Yes,No,No
CUST11392,70,Month-to-Month,Fiber Optic,Electronic Check,67.55,4372.63,0,0,Yes,Yes,No
CUST11393,53,Month-to-Month,Fiber Optic,Electronic Check,57.35,2841.34,2,1,No,No,No
CUST11394,15,One Year,Fiber Optic,Bank Transfer,106.86,1593.63,3,1,Yes,No,No
CUST11395,42,Two Year,Fiber Optic,Credit Card,47.01,1826.46,0,0,No,Yes,No
CUST11396,44,Month-to-Month,DSL,Bank Transfer,99.79,4303.4,1,0,Yes,Yes,Yes
CUST11397,47,Month-to-Month,Fiber Optic,Credit Card,38.97,1770.67,2,1,No,No,No
CUST11398,1,Month-to-Month,DSL,Bank Transfer,66.82,63.7,0,0,No,Yes,Yes
CUST11399,21,One Year,Fiber Optic,Electronic Check,94.58,1814.87,2,0,Yes,Yes,No
CUST11400,61,One Year,Fiber Optic,Mailed Check,93.28,5237.47,3,0,No,Yes,Yes
CUST11401,17,One Year,Fiber Optic,Credit Card,54.49,850.28,1,0,Yes,No,Yes
CUST11402,21,One Year,DSL,Electronic Check,78.88,1588.03,1,0,Yes,Yes,No
CUST11403,23,Two Year,DSL,Electronic Check,75.53,1732.57,2,1,Yes,No,No
CUST11404,12,Two Year,Fiber Optic,Credit Card,51.5,610.41,1,0,Yes,No,No
CUST11405,11,Month-to-Month,Fiber Optic,Electronic Check,80.4,798.19,0,0,Yes,Yes,Yes
CUST11406,24,One Year,No,Credit Card,111.56,2482.98,1,0,No,Yes,Yes
CUST11407,62,Month-to-Month,Fiber Optic,Credit Card,76.79,4359.75,1,0,No,No,No
CUST11408,0,Month-to-Month,No,Bank Transfer,79.16,0.0,2,0,No,Yes,No
CUST11409,20,Two Year,DSL,Bank Transfer,81.8,1510.95,2,1,Yes,Yes,No
CUST11410,4,One Year,Fiber Optic,Electronic Check,28.48,104.82,2,0,No,Yes,No
CUST11411,40,Two Year,DSL,Mailed Check,76.51,2944.37,2,0,No,No,No
CUST11412,18,Month-to-Month,Fiber Optic,Credit Card,39.58,680.82,2,0,No,No,No
CUST11413,57,Month-to-Month,DSL,Credit Card,50.25,2642.51,1,0,No,Yes,Yes
CUST11414,42,Month-to-Month,DSL,Mailed Check,119.05,4835.28,1,0,No,Yes,No
CUST11415,56,Month-to-Month,Fiber Optic,Credit Card,58.67,2988.84,3,0,Yes,Yes,Yes
CUST11416,45,Month-to-Month,Fiber Optic,Credit Card,46.5,1887.3,0,0,No,No,No
CUST11417,31,Month-to-Month,DSL,Electronic Check,93.81,2641.27,3,0,No,Yes,Yes
CUST11418,61,Month-to-Month,DSL,Bank Transfer,41.31,2359.86,2,0,No,No,Yes
CUST11419,34,Two Year,Fiber Optic,Bank Transfer,53.81,1824.97,0,0,Yes,No,No
CUST11420,68,Month-to-Month,DSL,Bank Transfer,96.23,6247.37,1,1,No,Yes,No
CUST11421,71,Month-to-Month,DSL,Credit Card,66.07,4575.91,1,1,No,No,No
CUST11422,42,One Year,Fiber Optic,Credit Card,25.96,1016.34,3,0,Yes,No,No
CUST11423,48,Month-to-Month,DSL,Bank Transfer,78.6,3666.91,1,1,Yes,No,No
CUST11424,18,Two Year,Fiber Optic,Mailed Check,55.09,988.27,1,0,Yes,Yes,No
CUST11425,58,One Year,Fiber Optic,Credit Card,103.5,5617.46,2,0,No,No,No
